Task ID,Host,Executor ID,Locality,Launch Time,Finish Time,Getting Result Time,Shuffle Bytes Written,Shuffle Write Time,Shuffle Records Written,Executor Run Time,Executor Deserialize Time,JVM GC Time,Result Size,Memory Bytes Spilled,Disk Bytes Spilled,Stage ID,Task Type
146,10.0.0.11,4,PROCESS_LOCAL,1489735931651,1489735931700,0,0,0,0,31,8,0,1724,0,0,16,ResultTask
144,10.0.0.8,2,PROCESS_LOCAL,1489735931643,1489735931700,0,0,0,0,42,7,0,1724,0,0,16,ResultTask
149,10.0.0.8,5,PROCESS_LOCAL,1489735931675,1489735931705,0,0,0,0,21,2,0,1724,0,0,16,ResultTask
148,10.0.0.8,5,PROCESS_LOCAL,1489735931674,1489735931707,0,0,0,0,25,3,0,1724,0,0,16,ResultTask
155,10.0.0.9,6,PROCESS_LOCAL,1489735931689,1489735931721,0,0,0,0,23,3,0,1724,0,0,16,ResultTask
150,10.0.0.11,4,PROCESS_LOCAL,1489735931677,1489735931723,0,0,0,0,35,5,0,1724,0,0,16,ResultTask
153,10.0.0.11,1,PROCESS_LOCAL,1489735931683,1489735931724,0,0,0,0,29,3,0,1724,0,0,16,ResultTask
151,10.0.0.9,3,PROCESS_LOCAL,1489735931679,1489735931726,0,0,0,0,33,5,0,1724,0,0,16,ResultTask
154,10.0.0.8,2,PROCESS_LOCAL,1489735931686,1489735931729,0,0,0,0,35,2,0,1724,0,0,16,ResultTask
157,10.0.0.9,3,PROCESS_LOCAL,1489735931693,1489735931731,0,0,0,0,22,3,0,1811,0,0,16,ResultTask
152,10.0.0.9,6,PROCESS_LOCAL,1489735931680,1489735931733,0,0,0,0,39,6,0,1724,0,0,16,ResultTask
160,10.0.0.8,5,PROCESS_LOCAL,1489735931704,1489735931736,0,0,0,0,23,2,0,1811,0,0,16,ResultTask
161,10.0.0.8,5,PROCESS_LOCAL,1489735931706,1489735931739,0,0,0,0,21,3,0,1724,0,0,16,ResultTask
156,10.0.0.11,1,PROCESS_LOCAL,1489735931690,1489735931740,0,0,0,0,25,14,0,1724,0,0,16,ResultTask
159,10.0.0.8,2,PROCESS_LOCAL,1489735931699,1489735931746,0,0,0,0,34,2,0,1724,0,0,16,ResultTask
162,10.0.0.9,6,PROCESS_LOCAL,1489735931720,1489735931752,0,0,0,0,25,3,0,1724,0,0,16,ResultTask
158,10.0.0.11,4,PROCESS_LOCAL,1489735931698,1489735931755,0,0,0,0,45,4,0,1724,0,0,16,ResultTask
165,10.0.0.9,3,PROCESS_LOCAL,1489735931727,1489735931757,0,0,0,0,22,2,0,1724,0,0,16,ResultTask
166,10.0.0.8,2,PROCESS_LOCAL,1489735931728,1489735931759,0,0,0,0,22,3,0,1724,0,0,16,ResultTask
163,10.0.0.11,4,PROCESS_LOCAL,1489735931722,1489735931764,0,0,0,0,31,2,0,1811,0,0,16,ResultTask
168,10.0.0.9,6,PROCESS_LOCAL,1489735931732,1489735931796,0,0,0,0,24,5,0,1724,0,0,16,ResultTask
173,10.0.0.9,6,PROCESS_LOCAL,1489735931753,1489735931802,0,0,0,0,23,2,0,1724,0,0,16,ResultTask
170,10.0.0.8,5,PROCESS_LOCAL,1489735931739,1489735931804,0,0,0,0,20,2,0,1724,0,0,16,ResultTask
172,10.0.0.8,2,PROCESS_LOCAL,1489735931745,1489735931804,0,0,0,0,26,3,0,1724,0,0,16,ResultTask
176,10.0.0.8,2,PROCESS_LOCAL,1489735931760,1489735931805,0,0,0,0,22,2,0,1724,0,0,16,ResultTask
169,10.0.0.8,5,PROCESS_LOCAL,1489735931737,1489735931807,0,0,0,0,24,3,0,1724,0,0,16,ResultTask
167,10.0.0.9,3,PROCESS_LOCAL,1489735931730,1489735931809,0,0,0,0,24,5,0,1724,0,0,16,ResultTask
175,10.0.0.9,3,PROCESS_LOCAL,1489735931758,1489735931812,0,0,0,0,25,3,0,1724,0,0,16,ResultTask
164,10.0.0.11,1,PROCESS_LOCAL,1489735931725,1489735931814,0,0,0,0,35,4,0,1724,0,0,16,ResultTask
171,10.0.0.11,1,PROCESS_LOCAL,1489735931740,1489735931822,0,0,0,0,22,5,0,1724,0,0,16,ResultTask
174,10.0.0.11,4,PROCESS_LOCAL,1489735931755,1489735931822,0,0,0,0,29,7,0,1724,0,0,16,ResultTask
179,10.0.0.9,6,PROCESS_LOCAL,1489735931800,1489735931835,0,0,0,0,28,2,0,1724,0,0,16,ResultTask
183,10.0.0.8,5,PROCESS_LOCAL,1489735931806,1489735931838,0,0,0,0,23,2,0,1724,0,0,16,ResultTask
178,10.0.0.9,6,PROCESS_LOCAL,1489735931795,1489735931840,0,0,0,0,30,3,0,1811,0,0,16,ResultTask
185,10.0.0.9,3,PROCESS_LOCAL,1489735931811,1489735931840,0,0,0,0,20,2,0,1811,0,0,16,ResultTask
182,10.0.0.8,2,PROCESS_LOCAL,1489735931805,1489735931844,0,0,0,0,27,2,0,1724,0,0,16,ResultTask
180,10.0.0.8,5,PROCESS_LOCAL,1489735931801,1489735931846,0,0,0,0,28,3,0,1724,0,0,16,ResultTask
177,10.0.0.11,4,PROCESS_LOCAL,1489735931763,1489735931848,0,0,0,0,36,3,0,1811,0,0,16,ResultTask
186,10.0.0.11,1,PROCESS_LOCAL,1489735931813,1489735931850,0,0,0,0,23,3,0,1724,0,0,16,ResultTask
187,10.0.0.11,1,PROCESS_LOCAL,1489735931819,1489735931854,0,0,0,0,25,4,0,1724,0,0,16,ResultTask
188,10.0.0.11,4,PROCESS_LOCAL,1489735931821,1489735931856,0,0,0,0,26,2,0,1724,0,0,16,ResultTask
189,10.0.0.9,6,PROCESS_LOCAL,1489735931835,1489735931869,0,0,0,0,22,2,0,1724,0,0,16,ResultTask
190,10.0.0.8,5,PROCESS_LOCAL,1489735931837,1489735931872,0,0,0,0,26,2,0,1724,0,0,16,ResultTask
194,10.0.0.8,5,PROCESS_LOCAL,1489735931846,1489735931874,0,0,0,0,20,2,0,1724,0,0,16,ResultTask
191,10.0.0.9,6,PROCESS_LOCAL,1489735931839,1489735931875,0,0,0,0,25,3,0,1724,0,0,16,ResultTask
192,10.0.0.9,3,PROCESS_LOCAL,1489735931842,1489735931876,0,0,0,0,23,5,0,1724,0,0,16,ResultTask
196,10.0.0.11,1,PROCESS_LOCAL,1489735931849,1489735931886,0,0,0,0,27,4,0,1724,0,0,16,ResultTask
193,10.0.0.8,2,PROCESS_LOCAL,1489735931843,1489735931888,0,0,0,0,32,3,0,1724,0,0,16,ResultTask
184,10.0.0.9,3,PROCESS_LOCAL,1489735931808,1489735931897,0,0,0,0,80,3,0,1724,0,0,16,ResultTask
181,10.0.0.8,2,PROCESS_LOCAL,1489735931803,1489735931900,0,0,0,0,87,3,0,1811,0,0,16,ResultTask
197,10.0.0.11,1,PROCESS_LOCAL,1489735931854,1489735931917,0,0,0,0,54,4,0,1724,0,0,16,ResultTask
195,10.0.0.11,4,PROCESS_LOCAL,1489735931847,1489735931919,0,0,0,0,49,12,0,1811,0,0,16,ResultTask
198,10.0.0.11,4,PROCESS_LOCAL,1489735931855,1489735931920,0,0,0,0,49,8,0,1811,0,0,16,ResultTask
